{500000, 10, 0.0004, 0.001, 0.001, 12345}
{743, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{22580, 0, {0, 0, 0, 0, 0, 0, 0, 1, 1, 0}}
{22583, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{22826, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{22853, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{23162, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{23173, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{23435, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{24089, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{24401, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{24656, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{24997, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{25417, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{25539, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{25624, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{25713, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{25733, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{25776, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{26183, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{26335, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{26592, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{26595, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{26703, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{26778, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{27110, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{27154, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{27276, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{27277, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{27343, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{27478, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{27557, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{27789, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{27832, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{28097, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{28350, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{28599, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{28735, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{28838, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{29067, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{29319, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{29352, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{29373, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{29480, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{29623, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{29642, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{29994, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{30094, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{30247, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{30249, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{30495, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{30784, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{31329, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{31363, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{31482, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{31843, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{32009, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{33480, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{33533, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{34483, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{34488, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{34620, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{39634, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{40641, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{42973, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{44283, 0, {0, 0, 0, 0, 0, 1, 1, 0, 0, 0}}
{45828, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{46256, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{46658, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{47063, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{47443, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{47856, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{48272, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{49174, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{49985, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{51661, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{53395, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{55627, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{56587, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{56709, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{57455, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{58050, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{58528, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{59871, 0, {0, 0, 0, 1, 1, 0, 0, 0, 0, 0}}
{60140, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{60300, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{60356, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{60428, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{60683, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{60878, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{61056, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{61419, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{61983, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{62324, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{63963, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{64625, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{64675, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{65102, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{65109, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{65176, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{65308, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{65475, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{66292, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{66535, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{67311, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{67396, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{67687, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{68168, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{68951, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{70165, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{70237, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{70362, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{70848, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{71832, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{72289, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{72512, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{72567, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{73015, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{73018, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{73136, 0, {0, 0, 0, 0, 1, 0, 1, 0, 0, 0}}
{73339, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{74369, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{74748, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{75012, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{79109, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{82591, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{82777, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{82959, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{83071, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{83559, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{83710, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{84018, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{84153, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{84697, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{85291, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{85299, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{85818, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{85835, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{85889, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{86628, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{86897, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{86928, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{86974, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{87231, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{87625, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{89691, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{92074, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{93192, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{93734, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{95395, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{97207, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{98773, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{101465, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{102589, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{102980, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{103453, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{104374, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{105370, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{105709, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{105732, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{105906, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{106397, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{106827, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{109318, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{110244, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{110974, 1, {0, 0, 0, 0, 0, 0, 1, 0, 0, 0}}
{111228, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{111447, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{112208, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{112786, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{113031, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{113112, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{114417, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{115324, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{117242, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{119020, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{120999, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{121409, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{121605, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{127152, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{128572, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{130563, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{131310, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{132463, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{133127, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{133525, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{134074, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{135148, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{138821, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{138956, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{140165, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{141134, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{141658, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{141725, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{141848, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{141922, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{142048, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{142445, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{144774, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{145042, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{145100, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{145176, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{145656, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{146210, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{146268, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{147119, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{148352, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{149236, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{149487, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{149572, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{150137, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{150424, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{150518, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{150547, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{151022, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{151268, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{153570, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{154358, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{154740, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{154806, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{154982, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{156334, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{156358, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{156484, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{156628, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{157022, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{157270, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{157522, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{158531, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{158668, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{159608, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{160155, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{160842, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{160906, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{161428, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{161976, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{163791, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{165489, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{166921, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{167528, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{169124, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{169240, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{169296, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{169320, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{170413, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{170657, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{170722, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{171914, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{172199, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{174467, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{174901, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{176370, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{176502, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{176976, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{177378, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{178049, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{178722, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{179354, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{179450, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{179510, 0, {0, 0, 0, 0, 1, 0, 1, 0, 0, 0}}
{179731, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{179771, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{179949, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{180617, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{181792, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{181802, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{183463, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{183659, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{184242, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{185417, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{185497, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{185595, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{185686, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{185887, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{186269, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{186473, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{186769, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{186905, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{187311, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{192743, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{193134, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{193207, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{193258, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{193776, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{194702, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{194750, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{196813, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{197933, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{198076, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{198271, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{199014, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{200554, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{202132, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{202730, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{202945, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{204114, 1, {0, 1, 0, 0, 0, 0, 0, 0, 0, 0}}
{204161, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{204862, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{204885, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{205221, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
{205440, 1, {0, 0, 0, 0, 0, 0, 0, 0, 0, 0}}
